RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
0045087|2453|13383|LAVACA BAY AT SH 35|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|<|10|07/30/2003|14:00|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0047716|2453|13384|LAVACA BAY AT Y AT CM 66|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|<|10|08/10/2004|11:28|0.3||||||WC|FO|RT|
0050227|2453|13384|LAVACA BAY AT Y AT CM 66|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|<|10|05/25/2005|11:55|0.3||||||WC|FO|RT|
0037691|2453|13383|LAVACA BAY AT SH 35|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|<|10|03/21/2002|11:19|0.3||||||WC|FO|RT|
UM00305|2453|17553|LAVACA BAY W OF POINT COMFORT|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||2.66|04/25/2002|11:20|1||||||UM|UM|TQ|
UM00313|2453|13384|LAVACA BAY AT Y AT CM 66|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||6.42|05/21/2002|08:50|1||||||UM|UM|TQ|
UM00437|2453|17552|LAVACA BAY SO. OF GARCITAS COV|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||15.84|05/22/2002|12:50|1||||||UM|UM|TQ|
UM00251|2453|17552|LAVACA BAY SO. OF GARCITAS COV|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||15.48|04/24/2002|14:14|1||||||UM|UM|TQ|
UM00317|2453|17555|LAVACA BAY SOUTH OF RHODES PT|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||10.86|05/21/2002|09:56|1||||||UM|UM|TQ|
UM00679|2453|13384|LAVACA BAY AT Y AT CM 66|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||12.16|07/25/2002|08:30|1||||||UM|UM|TQ|
0054681|2453|13384|LAVACA BAY AT Y AT CM 66|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||9.67|05/22/2006|13:15|0.3||||||WC|FO|RT|
UM00492|2453|17552|LAVACA BAY SO. OF GARCITAS COV|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||21.8|05/23/2002|12:39|1||||||UM|UM|TQ|
UM00135|2453|17553|LAVACA BAY W OF POINT COMFORT|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||15.46|04/23/2002|17:10|1||||||UM|UM|TQ|
1000971|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||16.5|02/27/2007|14:15|0.3||||||WC|FO|RT|
1006503|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||12|08/23/2006|12:40|0.3||||||WC|FO|RT|
1185563|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||16|02/10/2010|11:55|0.3||||||WC|FO|RT|
1172493|2453|13384|LAVACA BAY AT Y AT CM 66|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||6.78|11/04/2009|13:00|0.3||||||WC|FO|RT|
1291185|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||8.28|10/24/2011|11:30|0.3||||||WC|FO|RT|
1291184|2453|13383|LAVACA BAY AT SH 35|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||9.92|10/24/2011|11:15|0.3||||||WC|FO|RT|
1221349|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||6.18|11/09/2010|11:40|0.3||||||WC|FO|RT|
1346462|2453|13383|LAVACA BAY AT SH 35|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||10.3|10/29/2012|12:10|0.3||||||WC|FO|RT|
1246914|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||7.35|02/22/2011|12:40|0.3||||||WC|FO|RT|
1413753|2453|13383|LAVACA BAY AT SH 35|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||8.35|05/14/2013|11:40|0.3||||||WC|FO|RT|
1258478|2453|13383|LAVACA BAY AT SH 35|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||5.16|04/13/2011|11:10|0.3||||||WC|FO|RT|
1204184|2453|13383|LAVACA BAY AT SH 35|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||17|07/21/2010|12:30|0.3||||||WC|FO|RT|
1331653|2453|13384|LAVACA BAY AT Y AT CM 66|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||8.37|07/05/2012|13:45|0.3||||||WC|FO|RT|
1551766|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||14|06/28/2016|12:10|0.3||||||WC|FO|RT|
1700388|2453|13563|LAVACA BAY AT CM 22|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||9.11|02/21/2019|11:55|0.3||||||WC|FO|RT|
1680999|2453|13383|LAVACA BAY AT SH 35|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||11.7|11/07/2018|12:10|0.3||||||WC|FO|RT|
1680998|2453|13384|LAVACA BAY AT Y AT CM 66|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||6.65|11/07/2018|11:25|0.3||||||WC|FO|RT|
0041340|2453|13383|LAVACA BAY AT SH 35|00615|NITRITE NITROGEN, TOTAL (MG/L AS N)|<|0.1|01/08/2003|11:50|0.3||||||WC|FO|RT|LIM 00620     1 TRDE The LFB recovery for Nitrate-Nitrogen was 115% which is outLIM 00620     2 TRDE ide of the 90-110% acceptance limits; the CCV recovery forLIM 00620     3 TRDE itrate-Nitrogen was 114% which is outside of the 90-110% acLIM 00620     4 TRDE eptance limits.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0043241|2453|13384|LAVACA BAY AT Y AT CM 66|00615|NITRITE NITROGEN, TOTAL (MG/L AS N)|<|0.2|04/10/2003|13:20|0.3||||||WC|FO|RT|LIM 32211     1 TRDE  %RPD for batch's duplicate chlorophyll analysis was greateLIM 32211     2 TRDE  than the laboratory's established Control Limit.LIM 00610     1 TRDE  The %Recovery of the AWRL standard for ammonia was 150% whLIM 00610     2 TRDE ch is outside of the 75-125% acceptance limits.LIM 70507     1 TRDE Higher than normal reporting limits for o-PO4 are due to thLIM 70507     2 TRDE  dilution factor needed to accommodate sample conductivityLIM 70507     3 TRDE ue to the failure of the "high conductivity IC" for o-PO4.LIM 70507     4 TRDE   Due to an instrument interruption, the IPC was not run atLIM 70507     5 TRDE the end of the analytical run although the LFB that was runLIM 70507     6 TRDE at the end of the run was within its 90-110% acceptance limLIM 70507     7 TRDE ts.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0046090|2453|13563|LAVACA BAY AT CM 22|00615|NITRITE NITROGEN, TOTAL (MG/L AS N)|<|0.5|03/11/2004|14:15|0.3||||||WC|FO|RT|
0047708|2453|13563|LAVACA BAY AT CM 22|00615|NITRITE NITROGEN, TOTAL (MG/L AS N)|<|0.75|08/11/2004|15:17|0.3||||||WC|FO|RT|
0045086|2453|13384|LAVACA BAY AT Y AT CM 66|00615|NITRITE NITROGEN, TOTAL (MG/L AS N)|<|0.3|07/30/2003|13:20|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0045088|2453|13563|LAVACA BAY AT CM 22|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.2|08/04/2003|10:35|0.3||||||WC|FO|RT|LIM 00410     1 TRDE ALKT - %Recovery for matrix spike of analytical batch was 9LIM 00410     2 TRDE .6% which is outside the laboratory control limits of 96.51LIM 00410     3 TRDE - 103.32 % Recovery.  However, all check standards on the dLIM 00410     4 TRDE y of analysis were within acceptance limits.  Probable matrLIM 00410     5 TRDE x interference.LIM 32211     1 TRDE %RPD for batch's duplicate chlorophyll analysis was greaterLIM 32211     2 TRDE than the laboratory's established Control Limit.LIM 32218     1 TRDE   %RPD for batch's duplicate pheophytin analysis was greateLIM 32218     2 TRDE  than the laboratory's established Control Limit.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0045162|2453|13384|LAVACA BAY AT Y AT CM 66|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.75|11/05/2003|12:00|0.3||||||WC|FO|RT|00615 measurement verified by kruble 02/12/2004.
LN21667|2453|14720|LAVACA BAY|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.15|10/16/2001|09:50|0.61||||||LN|LN|RT|
LN22792|2453|14720|LAVACA BAY|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.02|10/22/2002|13:44|0.39||||||LN|LN|RT|
0050281|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|07/12/2005|12:00|0.3||||||WC|FO|RT|
0050289|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|07/12/2005|12:51|0.3||||||WC|FO|RT|
0051951|2453|13383|LAVACA BAY AT SH 35|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|10/18/2005|11:30|0.3||||||WC|FO|RT|
1073997|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.13|02/03/2009|12:00|0.3||||||WC|FO|RT|
1194872|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|05/04/2010|12:20|0.3||||||WC|FO|RT|
1314497|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|02/23/2012|12:10|0.3||||||WC|FO|RT|Alkalinity and Cl not analyzed due to lab error.  TSS and VSS not analyzed due to log-in error; the error was corrected, but the sample holding time was exceeded before analysis could be performed. kr 12/31/12
1428788|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|11/19/2013|12:30|0.3||||||WC|FO|RT|Field data sheet not available per region staff DMA DEC 2016
1274483|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|07/13/2011|10:55|0.3||||||WC|FO|RT|
1274481|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|07/13/2011|12:45|0.3||||||WC|FO|RT|
1505072|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.57|05/21/2015|12:15|0.3||||||WC|FO|RT|Overcast
1482920|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|01/06/2015|11:20|0.3||||||WC|FO|RT|
1700388|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|02/21/2019|11:55|0.3||||||WC|FO|RT|
1681000|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.13|11/07/2018|12:25|0.3||||||WC|FO|RT|
1600421|2453|13383|LAVACA BAY AT SH 35|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|07/06/2017|12:25|0.3||||||WC|FO|RT|
1600415|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.08|07/06/2017|12:35|0.3||||||WC|FO|RT|
0029550|2453|13383|LAVACA BAY AT SH 35|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.25|02/16/2000|11:30|0.3||||||WC|FO|RT|
0029551|2453|13384|LAVACA BAY AT Y AT CM 66|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.25|02/16/2000|12:00|0.3||||||WC|FO|RT|
0029549|2453|13563|LAVACA BAY AT CM 22|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.25|02/16/2000|11:15|0.3||||||WC|FO|RT|
0032261|2453|13383|LAVACA BAY AT SH 35|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)||0.12|02/20/2001|13:05|0.3||||||WC|FO|RT|
0040069|2453|13383|LAVACA BAY AT SH 35|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.2|05/15/2002|12:16|0.3||||||WC|FO|RT|
0040127|2453|13383|LAVACA BAY AT SH 35|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.2|06/13/2002|12:15|0.3||||||WC|FO|RT|
0031166|2453|13383|LAVACA BAY AT SH 35|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.15|06/29/2000|12:00|0.3||||||WC|FO|RT|
0031112|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.88|05/23/2000|14:00|0.3||||||WC|FO|RT|
0032263|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.52|02/20/2001|12:30|0.3||||||WC|FO|RT|
0035088|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.85|05/03/2001|09:05|0.3||||||WC|FO|RT|LIM 70300     1 TRDE TDS- Lab blanks slightly elevated for analytical run
0035243|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.68|01/30/2002|11:30|0.3||||||WC|FO|RT|
0035183|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.94|08/08/2001|11:51|0.3||||||WC|FO|RT|
0041343|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.8|01/08/2003|13:03|0.3||||||WC|FO|RT|LIM 00620     1 TRDE The LFB for Nitrate-Nitrogen was 116% which is outside of tLIM 00620     2 TRDE e 90-110% acceptance limits.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0047664|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.02|06/14/2004|13:37|0.3||||||WC|FO|RT|
1000969|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.93|03/07/2007|11:20|0.3||||||WC|FO|RT|
1013732|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.3|04/17/2007|11:45|0.3||||||WC|FO|RT|
1134543|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.66|05/06/2009|12:10|0.3||||||WC|FO|RT|
1194870|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.68|05/05/2010|11:55|0.3||||||WC|FO|RT|
1291184|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.79|10/24/2011|11:15|0.3||||||WC|FO|RT|
1326978|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.33|05/09/2012|11:20|0.3||||||WC|FO|RT|
1369121|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.52|02/21/2013|11:50|0.3||||||WC|FO|RT|
1369115|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.47|02/21/2013|12:10|0.3||||||WC|FO|RT|
1346461|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.72|10/29/2012|11:45|0.3||||||WC|FO|RT|
1331646|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.92|07/05/2012|11:50|0.3||||||WC|FO|RT|
1204184|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.79|07/21/2010|12:30|0.3||||||WC|FO|RT|
1482919|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.52|01/08/2015|12:20|0.3||||||WC|FO|RT|
1482920|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.38|01/06/2015|11:20|0.3||||||WC|FO|RT|
1551766|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.16|06/28/2016|12:10|0.3||||||WC|FO|RT|
1562978|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.53|09/20/2016|11:40|0.3||||||WC|FO|RT|
1735272|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.22|08/07/2019|11:10|0.3||||||WC|FO|RT|
1744613|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||2.12|09/12/2019|10:55|0.3||||||WC|FO|RT|
1588038|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.65|02/23/2017|11:30|0.3||||||WC|FO|RT|
LN20306|2453|14720|LAVACA BAY|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN||0.02|01/11/2000|12:14|0.9||||||LN|LN|RT|
0035087|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.18|05/03/2001|09:30|0.3||||||WC|FO|RT|LIM 70300     1 TRDE TDS- Lab blanks slightly elevated for analytical run
0032178|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.06|11/27/2000|12:00|0.3||||||WC|FO|RT|
0040128|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.24|06/13/2002|13:10|0.3||||||WC|FO|RT|
0043282|2453|13384|LAVACA BAY AT Y AT CM 66|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.36|05/27/2003|13:35|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0046090|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.6|03/11/2004|14:15|0.3||||||WC|FO|RT|
0047663|2453|13384|LAVACA BAY AT Y AT CM 66|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.12|06/14/2004|13:06|0.3||||||WC|FO|RT|
0051992|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.04|01/04/2006|13:05|0.3||||||WC|FO|RT|TKN analysis not performed - Instrument Failure.
0050281|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN||0.05|07/12/2005|12:00|0.3||||||WC|FO|RT|
0031166|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.18|06/29/2000|12:00|0.3||||||WC|FO|RT|
LN22479|2453|14720|LAVACA BAY|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN||0.06|07/23/2002|14:48|0.39||||||LN|LN|RT|
LN21241|2453|14720|LAVACA BAY|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN||0.07|05/14/2001|10:00|0.34||||||LN|LN|RT|
UM00305|2453|17553|LAVACA BAY W OF POINT COMFORT|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.012|04/25/2002|11:20|1||||||UM|UM|TQ|
UM00645|2453|17553|LAVACA BAY W OF POINT COMFORT|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.045|07/24/2002|13:05|1||||||UM|UM|TQ|
UM00708|2453|17552|LAVACA BAY SO. OF GARCITAS COV|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.054|07/25/2002|11:45|1||||||UM|UM|TQ|
UM00590|2453|17555|LAVACA BAY SOUTH OF RHODES PT|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.018|07/24/2002|09:55|1||||||UM|UM|TQ|
1012200|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.04|11/28/2006|13:30|0.3||||||WC|FO|RT|
1000971|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|02/27/2007|14:15|0.3||||||WC|FO|RT|
1006503|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.06|08/23/2006|12:40|0.3||||||WC|FO|RT|
1013731|2453|13383|LAVACA BAY AT SH 35|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|08/07/2008|11:15|0.3||||||WC|FO|RT|
1029874|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.12|09/11/2007|11:35|0.3||||||WC|FO|RT|
1048248|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|05/22/2008|11:30|0.3||||||WC|FO|RT|
1074002|2453|13383|LAVACA BAY AT SH 35|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|02/03/2009|13:05|0.3||||||WC|FO|RT|
1185563|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.06|02/10/2010|11:55|0.3||||||WC|FO|RT|
1185562|2453|13384|LAVACA BAY AT Y AT CM 66|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|02/17/2010|13:10|0.3||||||WC|FO|RT|
1246920|2453|13384|LAVACA BAY AT Y AT CM 66|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|02/22/2011|10:45|0.3||||||WC|FO|RT|
0029551|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.05|02/16/2000|12:00|0.3||||||WC|FO|RT|
0031114|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.12|05/23/2000|16:00|0.3|||0.321|||WC|FO|RT| The 0.321m depth is an assumed value that was populated during migration to SWQMIS.
0035087|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.12|05/03/2001|09:30|0.3||||||WC|FO|RT|LIM 70300     1 TRDE TDS- Lab blanks slightly elevated for analytical run
0035138|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.12|08/07/2001|13:30|0.3||||||WC|FO|RT|
0035245|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.06|01/30/2002|12:30|0.3||||||WC|FO|RT|
0037661|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.08|02/21/2002|10:30|0.3||||||WC|FO|RT|
0041340|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.12|01/08/2003|11:50|0.3||||||WC|FO|RT|LIM 00620     1 TRDE The LFB recovery for Nitrate-Nitrogen was 115% which is outLIM 00620     2 TRDE ide of the 90-110% acceptance limits; the CCV recovery forLIM 00620     3 TRDE itrate-Nitrogen was 114% which is outside of the 90-110% acLIM 00620     4 TRDE eptance limits.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0045164|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.1|11/05/2003|13:45|0.3||||||WC|FO|RT|
0047708|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.15|08/11/2004|15:17|0.3||||||WC|FO|RT|
0047663|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.18|06/14/2004|13:06|0.3||||||WC|FO|RT|
0051992|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.09|01/04/2006|13:05|0.3||||||WC|FO|RT|TKN analysis not performed - Instrument Failure.
0051951|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.1|10/18/2005|11:30|0.3||||||WC|FO|RT|
LN22479|2453|14720|LAVACA BAY|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.17|07/23/2002|14:48|0.39||||||LN|LN|RT|
